Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes
537,Lennart Koerdt,,AM,Bochum,19,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
538,Mats Pannewig,,CM,Bochum,19,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
539,Mohammed Tolba,,CB,Bochum,20,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
540,Moritz Broschinski,,CF,Bochum,24,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
541,Noahkai Banks,,CB,Augsburg,18,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
542,Tyler Dogan,,GK,Holstein Kiel,18,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
543,Mathys Angély,,CB,Wolfsburg,17,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
544,Carlo Boukhalfa,ma MAR,MF,St. Pauli,25,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
545,Lars Ritzka,de GER,"DF,MF",St. Pauli,26,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
546,David Preu,,LW,Union Berlin,20,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
547,Oluwaseun Ogbemudia,,CB,Union Berlin,18,"€ 1,923 (£ 1,623, $1,982)","€ 100,000 (£ 84,408, $103,083)",Unverified estimation
548,Muhammad Dahaba,,CB,St. Pauli,19,"€ 1,731 (£ 1,461, $1,784)","€ 90,000 (£ 75,967, $92,775)",Unverified estimation
549,Abdenego Nankishi,de GER,FW,Werder Bremen,22,"€ 1,731 (£ 1,461, $1,784)","€ 90,000 (£ 75,967, $92,775)",Unverified estimation
550,Sören Ahlers,de GER,GK,St. Pauli,26,"€ 1,538 (£ 1,299, $1,586)","€ 80,000 (£ 67,526, $82,466)",Unverified estimation
